question,answer,confidence_score,verbal_confidence
What was the name of the Edinburgh dog that watched over his owner's grave for 14 years?,greyfriars bobby,0.6279086086714051,I think this is correct
"During World War II, Japan occupied which part of the USA?",aleutian islands alaska,0.7373958700587743,I think this is correct
Jazz musician Jelly Roll Morton is associated with which instrument?,piano,0.8002876843500727,I am likely correct
In medicine the MMR vaccination gives protection against which diseases?,measles mumps and rubella,0.8627107891626369,I am likely correct
"""Which composer wrote the musical for the 18th-century opera, """"Idomeneo""""?""",wolfgang amadeus mozart,0.7503151767042964,I am likely correct
"In 1985, which filly was the last racehorse to win a variant of the English Triple Crown?",oh so sharp,0.6708619506556046,I think this is correct
Who had a 60s No 1 hit with This Diamond Ring?,gary lewis and playboys,0.7495911741032427,I think this is correct
"When was basketball invented: 17th, 18th or 19th century?",19th century,0.7953476440992648,I am likely correct
"Which Tim Burton film is the highest-grossing film of 2010 and, already, the fifth highest-grossing film of all time worldwide?",alice in wonderland,0.7041607267572288,I think this is correct
In which city is George Eliot’s novel ‘Romola’ set?,florence,0.8146641416899318,I am likely correct
Who was Jackie Kennedy's second husband,aristotle onassis,0.7992060168481869,I am likely correct
What is the French name given to a steak that has been cut from between two ribs?,entrecote,0.7343087322893731,I think this is correct
Which famous conductor conducted the very first performance of Hoist's 'The Planets' in 1918?,sir adrian boult,0.7569816410548232,I am likely correct
"Which French chemist, regarded as the father of modern chemistry, was guillotined in 1794?",lavoisier,0.7579029813989026,I am likely correct
Elliot Carver is the villain in which James Bond film?,tomorrow never dies,0.5992364451090807,I am unsure
Who would take silk as part of their job?,barrister,0.6594337881658717,I think this is correct
Where in Scotland is Dunvegan Castle?,isle of skye,0.8366190797746367,I am likely correct
Who was the last British Prime Minister to represent a Welsh constituency?,james callaghan,0.7912643817550331,I am likely correct
"If an animal that is active at night is described as 'nocturnal', then what name is given to an animal active during the day?",diurnal,0.7256521930514097,I think this is correct
What characteristic of Borneo ranks it among the largest five globally?,island,0.7813008354046881,I am likely correct
"In 1986, whilst facing England which West Indian batsman scored the fastest ever Test century in just 56 balls?",viv richards,0.6937324083958218,I think this is correct
"Which organization launched the Firefox smartphone operating system in 2013, targeting the developing world?",mozilla,0.750056841101134,I am likely correct
Who painted Luncheon of the Boating Party?,renoir,0.7283091403403538,I think this is correct
"In which 1993 film does a boy called Jonah write to a woman called Annie, asking her to meet his father at the Empire State building on St. Valentine's Day?",sleepless in seattle,0.5992727346669134,I am unsure
Which indigenous people call their country Aotearoa?,maori,0.8684828645761766,I am likely correct
Who makes or made the model of vehicle the Kangoo?,renault,0.7339026737702641,I think this is correct
"In 2006 Orhan Pamuk became the first Nobel Laureate from which country, when he won the literature prize?",turkey,0.8121674257153152,I am likely correct
"Which 1969 film, based on a stage musical, marked the directorial debut of Richard Attenborough?",oh what lovely war,0.7273739349244779,I think this is correct
Punchestown Racecourse is in which European country?,ireland,0.8645017022662457,I am likely correct
"Who's missing: Bashful, Doc, Dopey, Grumpy, Happy, Sleepy",sneezy,0.7105305542153734,I think this is correct
Which cartoon character lived in Bunkerton Castle?,lord snooty,0.5763201283363143,I am unsure
"Tina Turner Highway, Tennessee, links Brownsville and which town?",nutbush,0.6823779189872372,I think this is correct
Michael Winner was famous as the director of which series of films?,death wish,0.5976180622932536,I am unsure
"What is the next in the series: Nigeria, Sierra Leone, Tanganyika, Uganda, Zanzibar, Kenya, Malawi, Zambia, Gambia, Botswana, Lesotho, Mauritius",swaziland,0.747026448087758,I think this is correct
Which duo created the “Dagenham dialogues”?,peter cook and dudley moore,0.6219725559662195,I think this is correct
What de-facto independent country does China claim ownership of?,taiwan,0.6683244032752792,I think this is correct
In which race did Zola Budd and Mary Decker famously collide at the 1984 Olympics?,3000 metres,0.8259022538577835,I am likely correct
Which character created by Keith Waterhouse was played on film by Tom Courtneyand on TV by Jeff Rawle?,billy liar,0.5783703246798281,I am unsure
"In 2002, Chechen terrorists took more than 700 people as hostages in Moscow, what type of building were they in?",theatre,0.712299346798576,I think this is correct
What was the name of Shari Lewis' sassy sock puppet?,lamb chop,0.8383779237658605,I am likely correct
"On 30 September 1399, Henry Bolingbroke, Duke of Lancaster, became better known as whom?",king henry iv of england,0.7024507333685687,I think this is correct
Which company first sponsored the big wheel called 'The London Eye'?,british airways,0.6822879629101098,I think this is correct
"'An Island Parish' is a documentary series on BBC2, in which islands were the first four series set?",scilly isles,0.76217674050157,I am likely correct
In which war did the battles of Crecy and Poitiers take place?,hundred years war,0.817202937488018,I am likely correct
"Which student of Socrates, and teacher of Aristole, wrote Republic?",plato,0.7773692980230011,I am likely correct
Which Japanese island that has its capital at Sapporo is the traditional home of the Ainu people?,hokkaido,0.734534189315232,I think this is correct
"Which King of England had two wives, both named Isabella?",john,0.7700169732357361,I am likely correct
Who preceded Neil Kinnock as leader of the British Labour Party?,michael foot,0.6979180711365076,I think this is correct
Who presented Family Fortunes in the two years between Bob Monkhouse and Les Dennis?,max bygraves,0.7599659009173279,I am likely correct
What is the world's smallest land-locked country?,vatican city,0.9098852262981231,I am certain
"Matthias Sammer, Ronaldo, Zinedine Zidane, Rivaldo, and Luis Figo won what between 1990-2002?",european footballer of year,0.7102447010489827,I think this is correct
"What movie had a sexy, supernatural pottery scene?",ghost,0.6646260394805109,I think this is correct
"Which family of insects has species named 'drivers', 'weavers', 'and even individuals called 'soldiers'?",ant,0.8082300149985133,I am likely correct
The Koppen Classification System is used for classifying what?,climates,0.7933053528474581,I am likely correct
'Feel Like Making Love' and 'The First Time Ever I Saw Your Face' were hit singles for which female artist?,roberta flack,0.6672518226944844,I think this is correct
Burnside was a spin off from which Australia series,bill,0.694441280922515,I think this is correct
What was the actor Richard Burton's real surname?,jenkins,0.741905676759544,I think this is correct
By what name was netball previously known?,women s basketball,0.788278268895047,I am likely correct
What would you serve in a samovar?,tea,0.7925079661510606,I am likely correct
Which common colour can also be known as heliotrope?,purple,0.7336700886425631,I think this is correct
"The left side of the heart pumps blood to all parts of the body, but the right side pumps blood to which organ in particular?",lungs,0.8627972017198754,I am likely correct
The valet costume worn by Django in the 2012 film ‘Django Unchained’ was inspired by which painting by Thomas Gainsborogh?,blue boy,0.8055714199353036,I am likely correct
Who directed the first two Beatles' films 'A Hard Day's Night' and 'Help! '?,richard lester,0.8820869087816338,I am likely correct
Which is the highest waterfall in the world?,angel falls,0.8250985033985943,I am likely correct
"Who wounded Achilles in the heel, leading to his death?",paris,0.6033039124926127,I think this is correct
Who wrote the novel The Thom Birds?,colleen mccullough,0.6416479367859788,I think this is correct
"What is the next in the series: Carboniferous, Permian, Triassic, Jurassic ?",cretaceous,0.7650022201661155,I am likely correct
In which city was John Lennon murdered?,new york,0.7282452945935731,I think this is correct
"In the 2014 zombie comedy Life After Beth, a character takes offense when asked about zombies just because she is from what country?",haiti,0.7854193533054156,I am likely correct
"Name the renowned shirt maker in Jermyn Street, London?",thomas pink,0.6709227515314217,I think this is correct
